iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
ITA,Europe,Italy,2/1/20,3,0,0,0,0.05,0,0,0,,,,,,,,19.44,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/2/20,3,0,0,0,0.05,0,0,0,,,,,,,,19.44,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/3/20,3,0,0,0,0.05,0,0,0,,,,,,,,19.44,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/4/20,3,0,0,0,0.05,0,0,0,,,,,,,,19.44,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/5/20,3,0,0,0,0.05,0,0,0,,,,,,,,19.44,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/6/20,3,0,0,0,0.05,0,0,0,,,,,,,,19.44,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/7/20,3,0,0,0,0.05,0,0,0,,,,,,,,19.44,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/8/20,3,0,0,0,0.05,0,0,0,,,,,,,,19.44,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/9/20,3,0,0,0,0.05,0,0,0,,,,,,,,19.44,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/10/20,3,0,0,0,0.05,0,0,0,,,,,,,,19.44,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/11/20,3,0,0,0,0.05,0,0,0,,,,,,,,19.44,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/12/20,3,0,0,0,0.05,0,0,0,,,,,,,,19.44,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/13/20,3,0,0,0,0.05,0,0,0,,,,,,,,19.44,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/14/20,3,0,0,0,0.05,0,0,0,,,,,,,,19.44,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/15/20,3,0,0,0,0.05,0,0,0,,,,,,,,19.44,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/16/20,3,0,0,0,0.05,0,0,0,,,,,,,,19.44,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/17/20,3,0,0,0,0.05,0,0,0,,,,,,,,19.44,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/18/20,3,0,0,0,0.05,0,0,0,,,,,,,,19.44,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/19/20,3,0,0,0,0.05,0,0,0,,,,,,,,19.44,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/20/20,3,0,0,0,0.05,0,0,0,,,,,,,,19.44,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/21/20,3,0,0,0,0.05,0,0,0,,,,,,,,27.78,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/22/20,17,14,0,0,0.281,0.232,0,0,,,,,,,,37.04,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/23/20,79,62,2,2,1.307,1.025,0.033,0.033,,,,,,,,69.91,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/24/20,132,53,2,0,2.183,0.877,0.033,0,4324,,0.072,,,,tests performed,69.91,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/25/20,229,97,6,4,3.788,1.604,0.099,0.066,8623,4299,0.143,0.071,,,tests performed,69.91,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/26/20,322,93,11,5,5.326,1.538,0.182,0.083,9587,964,0.159,0.016,,,tests performed,69.91,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/27/20,400,78,12,1,6.616,1.29,0.198,0.017,12014,2427,0.199,0.04,,,tests performed,69.91,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/28/20,650,250,17,5,10.751,4.135,0.281,0.083,15695,3681,0.26,0.061,,,tests performed,69.91,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,2/29/20,888,238,21,4,14.687,3.936,0.347,0.066,18661,2966,0.309,0.049,,,tests performed,69.91,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/1/20,1128,240,29,8,18.656,3.969,0.48,0.132,21127,2466,0.349,0.041,,,tests performed,69.91,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/2/20,1689,561,35,6,27.935,9.279,0.579,0.099,23345,2218,0.386,0.037,2717,0.045,tests performed,69.91,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/3/20,2036,347,52,17,33.674,5.739,0.86,0.281,25856,2511,0.428,0.042,2462,0.041,tests performed,69.91,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/4/20,2502,466,80,28,41.381,7.707,1.323,0.463,29837,3981,0.493,0.066,2893,0.048,tests performed,74.54,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/5/20,3089,587,107,27,51.09,9.709,1.77,0.447,32362,2525,0.535,0.042,2907,0.048,tests performed,74.54,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/6/20,3858,769,148,41,63.809,12.719,2.448,0.678,36359,3997,0.601,0.066,2952,0.049,tests performed,74.54,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/7/20,4636,778,197,49,76.676,12.868,3.258,0.81,42062,5703,0.696,0.094,3343,0.055,tests performed,74.54,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/8/20,5883,1247,233,36,97.301,20.625,3.854,0.595,49937,7875,0.826,0.13,4116,0.068,tests performed,74.54,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/9/20,7375,1492,366,133,121.978,24.677,6.053,2.2,53826,3889,0.89,0.064,4354,0.072,tests performed,74.54,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/10/20,9172,1797,464,98,151.699,29.721,7.674,1.621,60761,6935,1.005,0.115,4986,0.082,tests performed,82.41,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/11/20,10149,977,631,167,167.858,16.159,10.436,2.762,73154,12393,1.21,0.205,6188,0.102,tests performed,85.19,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/12/20,12462,2313,827,196,206.114,38.256,13.678,3.242,86011,12857,1.423,0.213,7664,0.127,tests performed,85.19,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/13/20,15113,2651,1016,189,249.959,43.846,16.804,3.126,97488,11477,1.612,0.19,8733,0.144,tests performed,85.19,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/14/20,17660,2547,1268,252,292.085,42.126,20.972,4.168,109170,11682,1.806,0.193,9587,0.159,tests performed,85.19,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/15/20,21157,3497,1441,173,349.923,57.838,23.833,2.861,124899,15729,2.066,0.26,10709,0.177,tests performed,85.19,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/16/20,23980,2823,1811,370,396.614,46.691,29.953,6.12,137962,13063,2.282,0.216,12019,0.199,tests performed,85.19,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/17/20,27980,4000,2158,347,462.771,66.157,35.692,5.739,148657,10695,2.459,0.177,12557,0.208,tests performed,85.19,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/18/20,31506,3526,2505,347,521.089,58.318,41.431,5.739,165541,16884,2.738,0.279,13198,0.218,tests performed,85.19,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/19/20,35713,4207,2978,473,590.67,69.581,49.254,7.823,182777,17236,3.023,0.285,13824,0.229,tests performed,85.19,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/20/20,41035,5322,3407,429,678.693,88.022,56.35,7.095,206886,24109,3.422,0.399,15628,0.258,tests performed,91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/21/20,47021,5986,4032,625,777.697,99.005,66.687,10.337,233222,26336,3.857,0.436,17722,0.293,tests performed,91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/22/20,53578,6557,4827,795,886.146,108.449,79.835,13.149,258402,25180,4.274,0.416,19072,0.315,tests performed,91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/23/20,59138,5560,5476,649,978.105,91.959,90.57,10.734,275468,17066,4.556,0.282,19644,0.325,tests performed,91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/24/20,63927,4789,6077,601,1057.312,79.207,100.51,9.94,296964,21496,4.912,0.356,21187,0.35,tests performed,91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
ITA,Europe,Italy,3/25/20,69176,5249,6820,743,1144.127,86.815,112.798,12.289,324445,27481,5.366,0.455,22701,0.375,tests performed,91.67,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51
